Flight_ID,Airline,Source,Destination,Date_of_Journey,Dep_Time,Duration,Total_Stops,Class,Days_Left,Price,Distance_km
8589,AIR INDIA,Chennai,Mumbai,02/08/2025,16:45,2h 27m,1 Stop,Business,47.0,22102.39,1030
8590,Spice Jet,Bangalore,Hyderabad,03/12/2025,7:30,0h 48m,non-stop,economy,34.0,3277.14,500
8591,GoAir,Delhi,Hyderabad,02/01/2025,9:45,2h 36m,2 stops,Biz,8.0,27853.99,1260
8592,GoAir,Kolkata,Delhi,22/05/2025,8:00,5h 9m,,Eco,58.0,8254.13,1300
8593,GoAir,Mumbai,cochin,2025-05-15,1:30,2h 15m,1 stop,economy,,5751.24,860
8594,Air India,Mumbai,Delhi,25/07/2025,5:00,3h 8m,1 stop,,22.0,26240.61,1150
8595,IndiGo,MUMBAI,Chennai,11/10/2025,22:00,2h 1m,2+ stops,Business,6.0,27949.53,1030
8596,IndiGo,Hyderabad,Cochin,19-Dec-2025,3:30,5h 57m,1 Stop,Eco,18.0,5607.16,700
8597,SpiceJet,Delhi,Chennai,01/02/2025,2:30,2h 28m,,Biz,43.0,31454.26,1760
8598,,Delhi,HYDERABAD,09/10/2025,18:00,1h 58m,1 Stop,,5.0,9992.19,1260
8599,Spice Jet,Mumbai,Bangalore,2025-11-13,21:15,5h 17m,1 stop,Economy,14.0,6387.45,840
8600,Spice Jet,Kolkata,Chennai,02/17/2025,15:15,3h 0m,2 stops,Eco,4.0,9528.54,1360
8601,Air India,Delhi,Hyderabad,27/06/2025,10:00,2h 36m,1 stop,Business,33.0,31950.15,1260
8602,Spice Jet,Hyderabad,HYDERABAD,06-Dec-2025,8:30,7h 24m,1 stop,BUSINESS,52.0,19368.35,1030
8603,IndiGo,delhi,Bangalore,09-Mar-2025,9:15,5h 34m,2 stops,Economy,6.0,13680.24,1740
8604,indigo,MUMBAI,Chennai,12/31/2025,10:45,1h 24m,non-stop,Eco,47.0,6885.93,1030
8605,GoAir,delhi,Mumbai,07/21/2025,2:15,2h 30m,,Economy,11.0,9040.19,1150
8606,SpiceJet,MUMBAI,Kolkata,2025-01-06,3:45,2h 30m,1 Stop,Biz,19.0,30222.44,1650
8607,Air India,Delhi,Kolkata,21/04/2025,1:45,2h 37m,1 Stop,Biz,19.0,30666.11,1300
8608,Vistara,Hyderabad,Kolkata,03-Apr-2025,20:45,3h 34m,1 stop,Eco,54.0,10241.42,1190
8609,GoAir,Hyderabad,Chennai,04/11/2025,18:30,2h 21m,Non Stop,Economy,37.0,3584.46,515
8610,AIR INDIA,Chennai,Delhi,2025-12-10,15:30,1h 1m,Non Stop,Business,39.0,34012.11,1760
8611,Air India,Hyderabad,HYDERABAD,11/30/2025,0:30,3h 9m,Non Stop,Eco,,7541.5,1030
8612,AIR INDIA,MUMBAI,Chennai,25-Sep-2025,12:15,5h 43m,2 stops,economy,29.0,8848.17,1030
8613,AirAsia,MUMBAI,Chennai,2025-08-02,19:30,1h 6m,1 stop,Eco,13.0,7563.61,1030
8614,Go Air,Chenai,Hyderabad,2025-02-09,4:45,4h 22m,1 stop,Business,3.0,10987.74,515
8615,GoAir,MUMBAI,Delhi,2025-02-18,13:15,4h 40m,1 stop,Eco,30.0,8399.71,1150
8616,Go Air,Mumbai,Chennai,07/31/2025,9:00,2h 54m,2 stops,Biz,32.0,19106.62,1030
8617,Air India,Chennai,Kolkata,02/01/2025,1:30,2h 57m,non-stop,BUSINESS,51.0,25292.54,1360
8618,SpiceJet,MUMBAI,Kolkata,24/03/2025,20:00,2h 23m,1 stop,Economy,40.0,10590.0,1650
8619,indigo,Mumbai,Bangalore,10/01/2025,11:30,1h 26m,2+ stops,economy,,7210.45,840
8620,Spice Jet,Delhi,Cochin,29-Dec-2025,19:30,0h 50m,1 stop,Economy,25.0,14229.12,2100
8621,AIR INDIA,Mumbai,Chennai,17/11/2025,1:30,1h 16m,2 stops,Biz,,24597.47,1030
8622,IndiGo,Delhi,Chennai,09/04/2025,7:00,2h 9m,,Biz,54.0,34738.59,1760
8623,Spice Jet,Bangalore,Delhi,05-May-2025,6:30,1h 38m,,Biz,6.0,38983.01,1740
8624,Vistara,MUMBAI,Hyderabad,08/04/2025,3:45,,2+ stops,BUSINESS,28.0,15412.51,620
8625,Go Air,Bangalore,Kolkata,18-Feb-2025,20:45,1h 17m,2 stops,Biz,60.0,30045.27,1560
8626,SpiceJet,Chennai,Cochin,28/05/2025,11:45,7h 45m,2 stops,Biz,17.0,10919.77,500
8627,AirAsia,MUMBAI,Delhi,04/28/2025,12:15,1h 33m,non-stop,Business,2.0,24936.41,1150
8628,indigo,Chennai,Hyderabad,2025-12-30,6:15,5h 58m,2+ stops,BUSINESS,47.0,11178.38,515
8629,Spice Jet,Delhi,Hyderabad,2025-12-23,11:45,1h 8m,,Eco,10.0,8529.64,1260
8630,Spice Jet,Kolkata,Cochin,04/24/2025,19:45,,2 stops,Eco,44.0,13491.83,1900
8631,Spice Jet,MUMBAI,Mumbai,05/10/2025,23:15,2h 34m,2+ stops,Biz,14.0,23365.3,1030
8632,SpiceJet,Bangalore,Mumbai,2025-03-01,22:45,3h 32m,1 Stop,Business,54.0,16183.34,840
8633,Go Air,Kolkata,Hyderabad,2025-05-04,13:30,3h 5m,1 Stop,BUSINESS,,23558.55,1190
8634,indigo,Chennai,Delhi,09/04/2025,2:15,4h 0m,,Business,2.0,36915.28,1760
8635,Vistara,Kolkata,Bangalore,14-Oct-2025,12:15,2h 50m,Non Stop,Biz,37.0,37453.71,1560
8636,Air India,Chennai,Delhi,2025-07-22,19:15,2h 32m,,,46.0,39781.48,1760
8637,Spice Jet,Chenai,HYDERABAD,04/06/2025,0:30,2h 10m,non-stop,Economy,36.0,3910.14,515
8638,AirAsia,Hyderabad,Kolkata,25/07/2025,20:00,10h 13m,2+ stops,economy,35.0,8747.16,1190
8639,GoAir,Kolkata,cochin,2025-12-11,17:15,3h 40m,1 Stop,Economy,17.0,13439.47,1900
8640,Spice Jet,Banglore,Mumbai,01/11/2025,20:45,2h 30m,1 Stop,BUSINESS,,17059.47,840
8641,AirAsia,Bangalore,Delhi,01-Jun-2025,14:30,2h 44m,Non Stop,BUSINESS,55.0,31101.86,1740
8642,GoAir,Mumbai,Chennai,25/03/2025,6:45,4h 33m,Non Stop,economy,41.0,7228.46,1030
8643,Vistara,Kolkata,cochin,05/22/2025,2:15,2h 9m,Non Stop,Economy,38.0,14240.75,1900
8644,GoAir,Delhi,Hyderabad,21/05/2025,18:00,3h 33m,1 Stop,BUSINESS,48.0,21294.3,1260
8645,GoAir,Bangalore,Kolkata,10/15/2025,7:45,1h 10m,1 stop,Business,25.0,33793.8,1560
8646,SpiceJet,Delhi,Kolkata,06/11/2025,3:30,3h 45m,non-stop,,35.0,8862.86,1300
8647,SpiceJet,Chennai,cochin,12/24/2025,3:00,8h 56m,,Business,39.0,10189.08,500
8648,Vistara,Delhi,Cochin,2025-11-14,5:15,3h 4m,non-stop,economy,27.0,16450.3,2100
8649,GoAir,Hyderabad,HYDERABAD,15/01/2025,10:00,2h 40m,Non Stop,economy,27.0,6210.66,1030
8650,SpiceJet,Chennai,Bangalore,2025-11-05,0:00,5h 3m,,Biz,6.0,7177.06,290
8651,Air India,Hyderabad,Chennai,08/10/2025,14:30,1h 26m,1 stop,BUSINESS,8.0,11393.59,515
8652,IndiGo,delhi,Kolkata,06/16/2025,16:30,3h 19m,,Eco,4.0,9958.64,1300
8653,SpiceJet,Delhi,Cochin,04-Oct-2025,10:00,3h 51m,non-stop,Biz,32.0,40126.48,2100
8654,IndiGo,Hyderabad,HYDERABAD,19/05/2025,14:15,5h 1m,Non Stop,economy,14.0,8241.39,1030
8655,indigo,Delhi,Cochin,2025-02-17,7:00,1h 13m,1 Stop,Biz,13.0,45744.21,2100
8656,indigo,Kolkata,Chennai,02/07/2025,18:45,6h 20m,,BUSINESS,10.0,31415.27,1360
8657,AIR INDIA,Bangalore,Cochin,02/10/2025,23:00,7h 15m,non-stop,BUSINESS,8.0,9000.91,360
8658,Spice Jet,Delhi,Mumbai,2025-09-27,10:30,5h 19m,non-stop,Eco,22.0,8038.72,1150
8659,Spice Jet,Mumbai,Bangalore,29/08/2025,5:45,2h 32m,,Eco,60.0,5533.19,840
8660,AirAsia,MUMBAI,Hyderabad,04/05/2025,21:00,0h 43m,non-stop,Eco,2.0,4220.13,620
8661,Spice Jet,Delhi,Kolkata,23/10/2025,19:00,2h 32m,Non Stop,Economy,53.0,7250.77,1300
8662,IndiGo,Kolkata,Mumbai,11/04/2025,17:00,4h 46m,,Economy,28.0,11486.08,1650
8663,GoAir,Delhi,Cochin,02/06/2025,10:30,4h 50m,Non Stop,Eco,42.0,,2100
8664,indigo,Chenai,cochin,05-Jun-2025,22:45,3h 32m,,Economy,20.0,4041.38,500
8665,SpiceJet,Kolkata,cochin,04/03/2025,9:15,0h 39m,2 stops,Economy,12.0,13707.22,1900
8666,Go Air,Chenai,Cochin,25-Jul-2025,6:45,,1 Stop,BUSINESS,51.0,9227.49,500
8667,Spice Jet,Banglore,cochin,11/29/2025,11:15,3h 47m,,,41.0,2731.31,360
8668,GoAir,MUMBAI,Chennai,03/10/2025,5:30,3h 1m,2+ stops,Eco,53.0,6992.11,1030
8669,AirAsia,Hyderabad,Kolkata,2025-06-09,18:15,1h 32m,Non Stop,economy,32.0,7241.47,1190
8670,Go Air,Delhi,Mumbai,16/11/2025,10:30,3h 25m,1 stop,,23.0,22938.39,1150
8671,Spice Jet,Banglore,cochin,12/31/2025,17:15,2h 2m,1 Stop,Biz,49.0,7269.43,360
8672,Vistara,Chennai,HYDERABAD,05-Mar-2025,21:15,7h 52m,1 Stop,Economy,52.0,4634.08,515
8673,Spice Jet,Bangalore,Hyderabad,10/01/2025,20:45,4h 17m,Non Stop,BUSINESS,46.0,8976.99,500
8674,GoAir,Mumbai,HYDERABAD,09/14/2025,5:45,5h 49m,1 stop,economy,46.0,4181.26,620
8675,AIR INDIA,Banglore,cochin,2025-07-15,9:30,2h 44m,1 Stop,economy,41.0,3578.76,360
8676,AirAsia,Mumbai,Kolkata,16-Jan-2025,12:15,2h 22m,1 Stop,BUSINESS,39.0,28133.31,1650
8677,indigo,delhi,cochin,01/21/2025,7:45,,1 stop,Eco,6.0,15528.57,2100
8678,Spice Jet,Kolkata,Chennai,10/05/2025,9:30,1h 7m,1 Stop,Business,22.0,28298.41,1360
8679,AirAsia,Banglore,Chennai,02/01/2025,8:15,4h 8m,non-stop,BUSINESS,55.0,5531.19,290
8680,IndiGo,delhi,Cochin,08-Jun-2025,12:15,5h 43m,non-stop,BUSINESS,14.0,45173.37,2100
8681,Go Air,Mumbai,Delhi,2025-08-30,5:15,2h 34m,,BUSINESS,48.0,20779.0,1150
8682,AIR INDIA,Chenai,Cochin,12/27/2025,17:00,3h 27m,1 Stop,Eco,52.0,4109.04,500
8683,Go Air,Hyderabad,Mumbai,2025-12-28,4:30,1h 51m,2 stops,Biz,59.0,11830.21,620
8684,Air India,MUMBAI,cochin,11/09/2025,12:15,0h 42m,,Eco,40.0,6387.58,860
8685,Air India,Hyderabad,Chennai,29-Oct-2025,10:00,3h 55m,non-stop,Eco,8.0,4549.83,515
8686,AIR INDIA,Bangalore,HYDERABAD,16/03/2025,12:15,,1 stop,Biz,11.0,12842.58,500
8687,Vistara,Chenai,Mumbai,10/13/2025,23:00,3h 54m,,Eco,41.0,8258.84,1030
8688,GoAir,Banglore,Kolkata,2025-08-22,14:00,4h 48m,2+ stops,,38.0,11227.04,1560
8689,GoAir,Chennai,Delhi,2025-06-07,10:15,1h 11m,2 stops,BUSINESS,7.0,,1760
8690,SpiceJet,Mumbai,HYDERABAD,30-Apr-2025,18:00,0h 59m,2+ stops,Economy,14.0,5210.8,620
8691,,Chennai,Delhi,2025-03-15,22:00,2h 36m,2+ stops,Economy,18.0,15334.1,1760
8692,indigo,Chenai,HYDERABAD,28-Jul-2025,8:30,4h 12m,1 Stop,Economy,5.0,3948.29,515
8693,GoAir,Chennai,Hyderabad,2025-11-29,12:45,6h 40m,non-stop,Biz,17.0,11182.74,515
8694,GoAir,Chenai,HYDERABAD,07/07/2025,14:30,1h 26m,1 stop,Business,29.0,10619.34,515
8695,SpiceJet,Chenai,Bangalore,02/12/2025,20:45,4h 34m,1 Stop,economy,28.0,2440.74,290
8696,SpiceJet,Mumbai,Kolkata,27/07/2025,9:45,3h 6m,,Eco,27.0,11525.11,1650
8697,,Kolkata,cochin,2025-12-12,5:30,1h 9m,,Business,38.0,40901.27,1900
8698,Go Air,Chenai,Mumbai,12/12/2025,20:15,2h 49m,2+ stops,economy,16.0,7517.79,1030
8699,AIR INDIA,MUMBAI,cochin,10/07/2025,19:00,2h 55m,,Business,3.0,21551.7,860
8700,AirAsia,Kolkata,HYDERABAD,2025-06-15,9:00,0h 57m,Non Stop,economy,34.0,7667.16,1190
8701,IndiGo,Bangalore,Cochin,2025-02-27,12:45,2h 51m,non-stop,Economy,55.0,2547.46,360
8702,SpiceJet,Hyderabad,Mumbai,12/15/2025,5:00,2h 25m,Non Stop,,39.0,11660.52,620
8703,AIR INDIA,MUMBAI,Chennai,18-Sep-2025,9:45,7h 22m,Non Stop,Business,52.0,21827.43,1030
8704,indigo,Chenai,HYDERABAD,2025-04-07,22:00,1h 23m,Non Stop,Business,38.0,9788.77,515
8705,IndiGo,Delhi,cochin,2025-12-15,3:15,3h 28m,,Biz,26.0,41788.54,2100
8706,GoAir,Bangalore,Chennai,05-Jan-2025,13:30,1h 8m,Non Stop,,,2122.0,290
8707,Spice Jet,Delhi,Hyderabad,16-Jul-2025,4:30,3h 4m,Non Stop,BUSINESS,48.0,23971.22,1260
8708,AirAsia,Hyderabad,Cochin,13-Oct-2025,4:00,2h 30m,2 stops,BUSINESS,4.0,15512.56,700
8709,Go Air,Delhi,Cochin,27/12/2025,13:30,2h 12m,,BUSINESS,30.0,38419.72,2100
8710,SpiceJet,Banglore,Kolkata,19-Jun-2025,1:00,3h 45m,1 Stop,Business,9.0,,1560
8711,SpiceJet,Mumbai,HYDERABAD,02/16/2025,14:15,5h 7m,,Business,12.0,12735.96,620
8712,Spice Jet,MUMBAI,Mumbai,17/08/2025,15:15,3h 27m,1 stop,Business,14.0,19449.58,1030
8713,AirAsia,MUMBAI,Hyderabad,07/12/2025,3:15,2h 36m,,,55.0,3969.23,620
8714,Spice Jet,Chennai,Bangalore,05/02/2025,12:15,2h 4m,non-stop,Biz,4.0,6672.83,290
8715,AirAsia,Bangalore,Delhi,2025-02-12,15:00,1h 40m,Non Stop,Eco,51.0,10469.65,1740
8716,AirAsia,Delhi,Kolkata,2025-08-24,15:45,2h 12m,1 Stop,Business,28.0,24589.62,1300
8717,GoAir,Chenai,cochin,04/16/2025,12:45,2h 26m,2 stops,BUSINESS,45.0,,500
8718,indigo,Delhi,cochin,2025-05-29,22:00,1h 7m,2+ stops,Business,4.0,49304.08,2100
8719,indigo,MUMBAI,Cochin,09/19/2025,20:00,1h 43m,2+ stops,economy,8.0,7245.21,860
8720,AIR INDIA,Kolkata,Delhi,14-Feb-2025,23:45,4h 16m,non-stop,Business,13.0,27602.18,1300
8721,Vistara,Delhi,Cochin,10-Oct-2025,14:30,5h 56m,,Economy,38.0,16182.64,2100
8722,SpiceJet,delhi,Hyderabad,04/13/2025,9:15,3h 10m,Non Stop,Business,60.0,21818.6,1260
8723,Go Air,Mumbai,Kolkata,25-Apr-2025,5:30,2h 52m,1 Stop,Business,60.0,27012.52,1650
8724,Vistara,Bangalore,Chennai,18-Sep-2025,2:00,5h 46m,1 stop,economy,40.0,2802.72,290
8725,Vistara,delhi,Chennai,09-Oct-2025,17:30,2h 42m,Non Stop,Business,20.0,41247.41,1760
8726,indigo,Chennai,Bangalore,18/11/2025,3:45,3h 53m,,Biz,40.0,6408.85,290
8727,indigo,Kolkata,Delhi,05/23/2025,5:30,2h 1m,,Biz,37.0,26102.56,1300
8728,SpiceJet,Chennai,Bangalore,2025-10-15,12:15,1h 56m,1 Stop,economy,22.0,2242.1,290
8729,AIR INDIA,Kolkata,Hyderabad,2025-09-29,17:30,2h 55m,2 stops,Economy,51.0,10035.56,1190
8730,indigo,Chenai,Mumbai,2025-05-02,5:45,,non-stop,Biz,12.0,20643.51,1030
8731,Vistara,Hyderabad,HYDERABAD,20-Feb-2025,3:30,1h 25m,non-stop,economy,35.0,7960.1,1030
8732,IndiGo,Chenai,cochin,25/06/2025,14:45,3h 26m,Non Stop,BUSINESS,54.0,9459.26,500
8733,GoAir,Hyderabad,HYDERABAD,11/25/2025,6:00,1h 26m,2+ stops,Eco,27.0,7588.09,1030
8734,AIR INDIA,Hyderabad,cochin,21/10/2025,21:15,1h 0m,non-stop,Business,59.0,14397.05,700
8735,IndiGo,delhi,Hyderabad,27-Jan-2025,15:45,3h 49m,2+ stops,BUSINESS,9.0,27806.39,1260
8736,,Banglore,Cochin,06/15/2025,19:45,3h 45m,2 stops,Biz,53.0,7819.42,360
8737,GoAir,Hyderabad,Delhi,25-Aug-2025,21:15,0h 57m,1 Stop,Biz,36.0,25701.31,1260
8738,IndiGo,Kolkata,HYDERABAD,07/10/2025,21:30,4h 7m,2 stops,Biz,45.0,27689.19,1190
8739,SpiceJet,Chennai,Bangalore,02-Aug-2025,17:30,6h 28m,non-stop,Eco,29.0,2641.46,290
8740,Spice Jet,Delhi,Cochin,10-Jul-2025,9:00,1h 1m,,BUSINESS,10.0,43628.68,2100
8741,GoAir,Chennai,Cochin,12/16/2025,7:00,4h 17m,1 Stop,Economy,31.0,4336.13,500
8742,Spice Jet,Chenai,Cochin,2025-04-14,1:15,2h 11m,1 Stop,BUSINESS,16.0,,500
8743,Go Air,delhi,Delhi,01/04/2025,20:30,0h 58m,Non Stop,Eco,12.0,6678.65,1030
8744,Go Air,Delhi,Cochin,03-May-2025,20:15,3h 56m,1 stop,Eco,48.0,12819.19,2100
8745,Go Air,Hyderabad,HYDERABAD,04-Feb-2025,16:00,2h 41m,2+ stops,economy,40.0,7856.11,1030
8746,Go Air,Delhi,Kolkata,08/08/2025,15:30,1h 40m,,Economy,22.0,8330.14,1300
8747,Vistara,Mumbai,Kolkata,2025-12-21,0:45,2h 58m,non-stop,Business,20.0,40262.89,1650
8748,SpiceJet,delhi,Mumbai,06/11/2025,3:45,1h 36m,,economy,59.0,7434.21,1150
8749,IndiGo,Hyderabad,Kolkata,2025-03-07,2:00,2h 36m,2 stops,BUSINESS,11.0,28135.06,1190
8750,IndiGo,Chenai,Mumbai,30-Sep-2025,12:45,4h 23m,1 stop,Economy,47.0,7264.32,1030
8751,AirAsia,Banglore,HYDERABAD,28/03/2025,5:30,2h 58m,2+ stops,BUSINESS,59.0,9392.7,500
8752,GoAir,Banglore,Delhi,13/09/2025,14:30,0h 52m,1 stop,economy,60.0,11418.46,1740
8753,AIR INDIA,Delhi,Cochin,09/05/2025,1:15,1h 12m,2 stops,Business,13.0,50396.61,2100
8754,AIR INDIA,Chenai,Cochin,2025-04-24,7:30,4h 7m,2+ stops,Eco,22.0,4623.74,500
8755,AIR INDIA,Bangalore,Hyderabad,20-Sep-2025,13:30,1h 15m,,Biz,24.0,11584.43,500
8756,AirAsia,Banglore,cochin,26-Nov-2025,18:15,3h 18m,,Biz,57.0,6797.61,360
8757,AIR INDIA,Banglore,Chennai,11/02/2025,19:45,6h 41m,1 Stop,economy,8.0,2950.59,290
8758,AirAsia,Chenai,Chennai,06/02/2025,13:00,3h 19m,Non Stop,Economy,36.0,6313.0,1030
8759,GoAir,Kolkata,Delhi,25/06/2025,3:45,1h 30m,2 stops,economy,55.0,8121.22,1300
8760,AirAsia,Delhi,Mumbai,17-Jan-2025,10:00,1h 29m,non-stop,BUSINESS,7.0,23114.9,1150
8761,Vistara,MUMBAI,Kolkata,06/26/2025,15:15,4h 10m,Non Stop,economy,35.0,11900.01,1650
8762,Spice Jet,Delhi,Bangalore,14/02/2025,4:45,4h 19m,1 stop,BUSINESS,15.0,,1740
8763,Vistara,Kolkata,Hyderabad,11/04/2025,10:45,2h 13m,2 stops,BUSINESS,23.0,26040.41,1190
8764,Go Air,Kolkata,Delhi,15/03/2025,13:15,1h 14m,Non Stop,Biz,59.0,20252.2,1300
8765,AIR INDIA,Delhi,HYDERABAD,12/14/2025,2:00,4h 20m,,Economy,32.0,10722.19,1260
8766,SpiceJet,Hyderabad,Mumbai,07-May-2025,20:00,3h 37m,1 stop,Biz,53.0,11922.33,620
8767,AIR INDIA,Hyderabad,Chennai,09/28/2025,6:30,3h 50m,1 Stop,Biz,22.0,12642.42,515
8768,Spice Jet,Kolkata,Chennai,12/28/2025,16:00,2h 59m,1 stop,Business,42.0,26998.83,1360
8769,Air India,Chenai,HYDERABAD,2025-12-04,15:15,2h 7m,2+ stops,Biz,19.0,13269.42,515
8770,IndiGo,Mumbai,cochin,09/01/2025,5:45,2h 58m,Non Stop,BUSINESS,1.0,18676.28,860
8771,indigo,Banglore,HYDERABAD,08/26/2025,14:15,3h 46m,2+ stops,BUSINESS,59.0,11538.64,500
8772,,Kolkata,HYDERABAD,2025-09-15,0:00,5h 31m,2+ stops,economy,8.0,10226.92,1190
8773,Air India,MUMBAI,Kolkata,14/04/2025,21:45,1h 52m,,Business,4.0,42915.78,1650
8774,SpiceJet,delhi,Cochin,2025-02-19,11:45,3h 34m,,economy,36.0,14525.41,2100
8775,IndiGo,Banglore,Bangalore,02/03/2025,16:00,2h 31m,2 stops,economy,1.0,8116.08,1030
8776,SpiceJet,Bangalore,HYDERABAD,10/26/2025,8:15,7h 25m,2 stops,BUSINESS,17.0,11120.81,500
8777,,Chennai,Delhi,03/19/2025,5:30,3h 29m,1 Stop,Economy,12.0,12634.62,1760
8778,IndiGo,Mumbai,HYDERABAD,02/28/2025,22:45,2h 38m,2 stops,BUSINESS,4.0,15793.75,620
8779,,Delhi,Kolkata,2025-11-07,19:15,2h 25m,1 stop,Economy,44.0,8813.71,1300
8780,Go Air,Chennai,cochin,08/07/2025,20:15,1h 25m,Non Stop,Eco,15.0,3396.73,500
8781,Air India,Chenai,Chennai,10/31/2025,6:45,3h 15m,1 stop,Business,22.0,24333.7,1030
8782,AirAsia,Chennai,Mumbai,19/07/2025,14:30,2h 24m,Non Stop,Biz,37.0,18219.99,1030
8783,Air India,Bangalore,Delhi,12-Jan-2025,0:45,4h 16m,1 stop,economy,56.0,12803.84,1740
8784,Vistara,MUMBAI,HYDERABAD,2025-02-23,4:45,1h 23m,Non Stop,BUSINESS,11.0,16405.32,620
8785,Spice Jet,MUMBAI,Kolkata,2025-06-12,15:00,3h 31m,,Eco,60.0,10988.98,1650
8786,Air India,Mumbai,Delhi,27-May-2025,13:30,,Non Stop,BUSINESS,42.0,24151.43,1150
8787,Go Air,delhi,Cochin,10/09/2025,14:30,3h 40m,2+ stops,Biz,15.0,42011.83,2100
8788,SpiceJet,delhi,Chennai,26/04/2025,13:00,5h 37m,2 stops,Economy,5.0,13112.62,1760
8789,Air India,Banglore,Kolkata,2025-10-17,14:30,3h 50m,Non Stop,Eco,,12133.56,1560
8790,AIR INDIA,Chenai,Hyderabad,2025-08-20,20:30,1h 22m,Non Stop,Biz,6.0,11184.72,515
8791,Go Air,Bangalore,HYDERABAD,17-Feb-2025,0:15,3h 25m,Non Stop,Economy,50.0,3898.48,500
8792,Go Air,Chennai,Bangalore,11/17/2025,9:45,1h 34m,2+ stops,BUSINESS,4.0,6856.07,290
8793,AIR INDIA,Banglore,Cochin,01/30/2025,20:15,5h 30m,2 stops,BUSINESS,18.0,9385.34,360
8794,indigo,Mumbai,Chennai,17/09/2025,8:00,3h 36m,,BUSINESS,4.0,22297.65,1030
8795,Vistara,Chenai,Cochin,02-May-2025,13:00,3h 12m,,Eco,9.0,4747.31,500
8796,AIR INDIA,delhi,Cochin,08/03/2025,17:00,2h 22m,Non Stop,BUSINESS,49.0,,2100
8797,Go Air,Chennai,Bangalore,01/01/2025,5:00,2h 49m,2+ stops,BUSINESS,47.0,7063.94,290
8798,GoAir,Bangalore,Delhi,2025-08-31,22:45,3h 21m,Non Stop,Economy,5.0,12825.72,1740
8799,indigo,Bangalore,Hyderabad,29/10/2025,9:15,1h 31m,1 stop,BUSINESS,53.0,10603.82,500
8800,Air India,Banglore,cochin,08-Jul-2025,21:00,3h 49m,1 stop,BUSINESS,56.0,7349.17,360
8801,GoAir,Chenai,Bangalore,26-Aug-2025,18:45,2h 52m,,Business,50.0,5827.7,290
8802,AirAsia,Hyderabad,Bangalore,07-Nov-2025,11:00,4h 28m,Non Stop,Eco,43.0,3768.07,500
8803,AIR INDIA,Kolkata,Chennai,2025-05-18,9:45,0h 49m,,Economy,56.0,10010.9,1360
8804,GoAir,Hyderabad,Bangalore,20-Aug-2025,5:30,,Non Stop,economy,47.0,,500
8805,Spice Jet,MUMBAI,Chennai,06/05/2025,3:00,2h 3m,2+ stops,economy,11.0,7785.14,1030
8806,indigo,delhi,Bangalore,20/11/2025,23:00,2h 44m,non-stop,Eco,47.0,11058.44,1740
8807,GoAir,Mumbai,Bangalore,06/07/2025,5:30,1h 7m,,Eco,56.0,5137.89,840
8808,Spice Jet,Mumbai,Chennai,07/03/2025,3:30,5h 45m,2+ stops,BUSINESS,54.0,23080.84,1030
8809,,MUMBAI,HYDERABAD,12-Dec-2025,11:00,5h 1m,non-stop,Eco,55.0,3982.03,620
8810,Go Air,Chenai,HYDERABAD,10/29/2025,20:15,2h 10m,2+ stops,BUSINESS,36.0,11389.22,515
8811,Air India,Hyderabad,Bangalore,04/10/2025,9:30,1h 51m,Non Stop,economy,19.0,3762.28,500
8812,Air India,Mumbai,Cochin,16-Feb-2025,1:15,2h 41m,,Economy,25.0,6549.21,860
8813,Go Air,Kolkata,Mumbai,14-Feb-2025,1:00,2h 26m,non-stop,economy,33.0,9185.73,1650
8814,Go Air,delhi,Bangalore,02/17/2025,20:00,4h 13m,2 stops,BUSINESS,34.0,33729.5,1740
8815,Go Air,Delhi,cochin,06/27/2025,22:30,2h 19m,non-stop,BUSINESS,57.0,39211.25,2100
8816,IndiGo,Kolkata,Chennai,19/07/2025,8:30,4h 13m,2 stops,Eco,58.0,9753.32,1360
8817,Air India,MUMBAI,Kolkata,13-Jun-2025,22:15,1h 22m,2 stops,economy,29.0,12190.23,1650
8818,Go Air,Delhi,cochin,01/22/2025,11:45,2h 35m,1 Stop,economy,7.0,15595.34,2100
8819,Spice Jet,delhi,Chennai,04/22/2025,19:30,2h 37m,2+ stops,economy,50.0,13140.95,1760
8820,Go Air,Mumbai,Delhi,03-May-2025,18:45,4h 21m,,Biz,26.0,22976.81,1150
8821,SpiceJet,Chennai,cochin,2025-04-01,17:30,2h 54m,2 stops,economy,57.0,4116.88,500
8822,AirAsia,Hyderabad,Cochin,14/10/2025,1:15,4h 4m,2 stops,Economy,40.0,5253.72,700
8823,IndiGo,Banglore,Bangalore,15/08/2025,20:00,3h 20m,Non Stop,economy,45.0,7319.61,1030
8824,AIR INDIA,Delhi,Bangalore,12/02/2025,23:15,1h 52m,2 stops,Business,5.0,41303.18,1740
8825,AIR INDIA,Bangalore,Mumbai,22-Dec-2025,4:45,3h 49m,1 stop,Eco,22.0,7215.35,840
8826,Vistara,Delhi,cochin,07-May-2025,8:45,1h 11m,non-stop,Biz,1.0,50862.57,2100
8827,IndiGo,Kolkata,Cochin,2025-01-27,10:15,3h 29m,,BUSINESS,43.0,39338.54,1900
8828,Spice Jet,Chennai,Bangalore,12/29/2025,12:00,5h 51m,,Economy,53.0,2458.36,290
8829,SpiceJet,Delhi,Mumbai,2025-05-03,0:00,1h 28m,2+ stops,Economy,45.0,8243.09,1150
8830,Spice Jet,Chennai,Delhi,06/05/2025,12:15,1h 14m,,Biz,51.0,31082.08,1760
